LOCATION,TIME,Value,Energy_Level
0,1987,4115.803,0
0,1988,4195.036,0
0,1989,4283.832,0
0,1990,4384.105,0
0,1991,4488.944,0
0,1992,4597.858,0
0,1993,4707.469,0
0,1994,4805.21,0
0,1995,4906.82,0
0,1996,5002.245,1
0,1997,5086.038,1
0,1998,5189.803,1
0,1999,5269.9,1
0,2000,5376.855,1
0,2001,5503.9,1
0,2002,5642.756,1
0,2003,5786.202,1
0,2004,5967.095,1
0,2005,6143.831,1
0,2006,6316.441,1
0,2007,6435.004,1
0,2008,6621.938,1
0,2009,6751.128,1
0,2010,6936.513,1
0,2011,7096.194,1
0,2012,7210.333,1
0,2013,7430.801,1
0,2014,7588.81,1
12,1971,0.0,0
12,1972,0.0,0
12,1973,0.0,0
12,1974,0.0,0
12,1975,0.0,0
12,1976,0.0,0
12,1977,0.0,0
12,1978,0.0,0
12,1979,0.0,0
12,1980,0.0,0
12,1981,0.0,0
12,1982,0.0,0
12,1983,0.0,0
12,1984,0.0,0
12,1985,0.0,0
12,1986,0.0,0
12,1987,0.0,0
12,1988,0.0,0
12,1989,0.0,0
12,1990,0.0,0
12,1991,0.0,0
12,1992,0.0,0
12,1993,0.0,0
12,1994,0.0,0
12,1995,0.0,0
12,1996,0.0,0
12,1997,0.0,0
12,1998,0.0,0
12,1999,0.0,0
12,2000,0.0,0
12,2001,0.0,0
12,2002,0.0,0
12,2003,0.0,0
12,2004,0.0,0
12,2005,0.0,0
12,2006,0.0,0
12,2007,0.0,0
12,2008,0.0,0
12,2009,0.0,0
12,2010,0.0,0
12,2011,0.0,0
12,2012,0.0,0
12,2013,0.0,0
12,2014,0.0,0
9,1971,1002.244,0
9,1972,1022.016,0
9,1973,1042.649,0
9,1974,1063.758,0
9,1975,1085.68,0
9,1976,1107.65,0
9,1977,1130.718,0
9,1978,1155.935,0
9,1979,1182.538,0
9,1980,1211.576,0
9,1981,1240.375,0
9,1982,1270.989,0
9,1983,1303.418,0
9,1984,1337.638,0
9,1985,1373.243,0
9,1986,1409.445,0
9,1987,1446.985,0
9,1988,1485.24,0
9,1989,1524.475,0
9,1990,1564.068,0
9,1991,1603.16,0
9,1992,1641.941,0
9,1993,1681.033,0
9,1994,1719.36,0
9,1995,1755.18,0
9,1996,1841.339,0
9,1997,1820.521,0
9,1998,1797.787,0
9,1999,1785.703,0
9,2000,1445.199,0
9,2001,1490.212,0
9,2002,1545.447,0
9,2003,1576.18,0
9,2004,1623.353,0
9,2005,1672.092,0
9,2006,1827.13,0
9,2007,1884.586,0
9,2008,1939.868,0
9,2009,1995.604,0
9,2010,2054.826,0
9,2011,2112.95,0
9,2012,2171.504,0
9,2013,2230.273,0
9,2014,2289.901,0
15,1971,271.826,0
15,1972,298.659,0
15,1973,311.789,0
15,1974,319.772,0
15,1975,342.555,0
15,1976,373.868,0
15,1977,390.199,0
15,1978,396.315,0
15,1979,411.341,0
15,1980,827.734,0
15,1981,901.999,0
15,1982,959.177,0
15,1983,1003.254,0
15,1984,1003.795,0
15,1985,1018.07,0
15,1986,1030.133,0
15,1987,746.824,0
15,1988,830.101,0
15,1989,795.222,0
15,1990,855.419,0
15,1991,900.265,0
15,1992,876.675,0
15,1993,956.399,0
15,1994,954.803,0
15,1995,969.516,0
15,1996,950.493,0
15,1997,954.558,0
15,1998,945.712,0
15,1999,957.468,0
15,2000,854.513,0
15,2001,869.453,0
15,2002,874.933,0
15,2003,855.856,0
15,2004,875.137,0
15,2005,868.803,0
15,2006,912.868,0
15,2007,950.89,0
15,2008,979.956,0
15,2009,1009.811,0
15,2010,1076.342,0
15,2011,1125.755,0
15,2012,1162.793,0
15,2013,1216.657,0
15,2014,1233.403,0
18,1981,369.137,0
18,1982,381.817,0
18,1983,394.904,0
18,1984,408.348,0
18,1985,422.58,0
18,1986,437.099,0
18,1987,425.709,0
18,1988,492.979,0
18,1989,505.946,0
18,1990,421.195,0
18,1991,452.574,0
18,1992,484.167,0
18,1993,502.507,0
18,1994,512.465,0
18,1995,506.017,0
18,1996,502.96,0
18,1997,512.894,0
18,1998,543.078,0
18,1999,543.078,0
18,2000,543.078,0
18,2001,543.078,0
18,2002,531.998,0
18,2003,521.3,0
18,2004,455.821,0
18,2005,455.821,0
18,2006,463.511,0
18,2007,471.821,0
18,2008,481.11,0
18,2009,490.638,0
18,2010,500.668,0
18,2011,510.936,0
18,2012,521.444,0
18,2013,532.276,0
18,2014,542.783,0
24,1971,2452.428,0
24,1972,2500.934,0
24,1973,2551.798,0
24,1974,2618.934,0
24,1975,2689.837,0
24,1976,2758.003,0
24,1977,2832.852,0
24,1978,2916.466,0
24,1979,3002.159,0
24,1980,3086.223,0
24,1981,3203.13,0
24,1982,3300.467,0
24,1983,3382.702,0
24,1984,3468.348,0
24,1985,3565.547,0
24,1986,3651.941,0
24,1987,3740.847,0
24,1988,3843.215,0
24,1989,3947.841,0
24,1990,4048.906,0
24,1991,4154.671,0
24,1992,4264.82,0
24,1993,4383.913,0
24,1994,4522.404,0
24,1995,4647.394,0
24,1996,4784.015,0
24,1997,4893.092,0
24,1998,5021.791,1
24,1999,5164.118,1
24,2000,5280.723,1
24,2001,5393.156,1
24,2002,5502.035,1
24,2003,5668.886,1
24,2004,5842.511,1
24,2005,5972.8,1
24,2006,5577.279,1
24,2007,4508.481,0
24,2008,4628.729,0
24,2009,4778.077,0
24,2010,4795.67,0
24,2011,4919.617,0
24,2012,5021.469,1
24,2013,5140.153,1
24,2014,5332.991,1
26,1971,317.305,0
26,1972,325.62,0
26,1973,331.957,0
26,1974,340.292,0
26,1975,348.884,0
26,1976,355.284,0
26,1977,360.394,0
26,1978,363.803,0
26,1979,376.452,0
26,1980,385.832,0
26,1981,393.469,0
26,1982,407.336,0
26,1983,420.467,0
26,1984,430.818,0
26,1985,443.786,0
26,1986,452.148,0
26,1987,463.658,0
26,1988,475.78,0
26,1989,496.578,0
26,1990,516.397,0
26,1991,527.644,0
26,1992,534.816,0
26,1993,540.927,0
26,1994,549.207,0
26,1995,551.787,0
26,1996,582.892,0
26,1997,587.596,0
26,1998,600.431,0
26,1999,579.189,0
26,2000,501.179,0
26,2001,536.437,0
26,2002,575.822,0
26,2003,607.547,0
26,2004,645.296,0
26,2005,688.83,0
26,2006,972.195,0
26,2007,778.403,0
26,2008,832.134,0
26,2009,881.923,0
26,2010,947.701,0
26,2011,1413.449,0
26,2012,1495.521,0
26,2013,1529.679,0
26,2014,1564.581,0
28,1971,337.07,0
28,1972,358.756,0
28,1973,366.394,0
28,1974,374.76,0
28,1975,387.017,0
28,1976,407.043,0
28,1977,409.804,0
28,1978,435.709,0
28,1979,458.304,0
28,1980,496.724,0
28,1981,517.959,0
28,1982,527.399,0
28,1983,574.632,0
28,1984,625.398,0
28,1985,597.99,0
28,1986,611.626,0
28,1987,625.036,0
28,1988,641.075,0
28,1989,657.876,0
28,1990,681.887,0
28,1991,720.949,0
28,1992,945.485,0
28,1993,977.778,0
28,1994,984.789,0
28,1995,957.401,0
28,1996,1001.34,0
28,1997,996.512,0
28,1998,863.966,0
28,1999,1035.991,0
28,2000,1218.24,0
28,2001,1258.484,0
28,2002,1404.52,0
28,2003,1423.613,0
28,2004,2031.589,0
28,2005,2052.106,0
28,2006,2179.055,0
28,2007,2282.412,0
28,2008,2344.887,0
28,2009,2366.988,0
28,2010,2435.97,0
28,2011,2411.453,0
28,2012,2464.804,0
28,2013,2467.479,0
28,2014,2461.002,0
23,1971,1639.185,0
23,1972,1703.716,0
23,1973,1758.142,0
23,1974,1828.099,0
23,1975,1899.256,0
23,1976,1963.148,0
23,1977,2022.29,0
23,1978,2089.534,0
23,1979,2212.577,0
23,1980,2343.56,0
23,1981,2456.137,0
23,1982,2538.59,0
23,1983,2559.886,0
23,1984,2597.339,0
23,1985,2774.919,0
23,1986,2856.23,0
23,1987,2941.457,0
23,1988,3057.96,0
23,1989,3199.193,0
23,1990,3289.851,0
23,1991,3395.953,0
23,1992,3488.037,0
23,1993,3599.334,0
23,1994,3709.232,0
23,1995,3854.824,0
23,1996,3973.097,0
23,1997,4092.218,0
23,1998,4126.752,0
23,1999,4263.386,0
23,2000,4375.288,0
23,2001,4389.775,0
23,2002,4472.598,0
23,2003,4567.925,0
23,2004,7101.892,1
23,2005,7296.418,1
23,2006,7521.365,1
23,2007,7777.731,1
23,2008,7764.972,1
23,2009,7288.306,1
23,2010,7831.612,1
23,2011,9270.903,1
23,2012,9565.655,1
23,2013,9993.44,1
23,2014,10274.522,1
29,1971,3829.801,0
29,1972,3464.647,0
29,1973,3575.348,0
29,1974,3686.094,0
29,1975,3755.016,0
29,1976,3744.375,0
29,1977,4050.242,0
29,1978,4468.967,0
29,1979,4551.257,0
29,1980,4297.42,0
29,1981,4514.482,0
29,1982,4633.251,0
29,1983,4556.578,0
29,1984,4736.428,0
29,1985,4558.787,0
29,1986,4684.925,0
29,1987,4733.782,0
29,1988,5214.149,1
29,1989,6010.822,1
29,1990,6669.181,1
29,1991,5837.425,1
29,1992,5686.796,1
29,1993,4046.232,0
29,1994,4037.987,0
29,1995,3382.791,0
29,1996,3919.029,0
29,1997,3789.333,0
29,1998,3237.977,0
29,1999,3508.311,0
29,2000,3706.553,0
29,2001,3766.651,0
29,2002,3173.984,0
29,2003,2853.516,0
29,2004,2769.952,0
29,2005,2024.358,0
29,2006,1679.712,0
29,2007,1523.222,0
29,2008,1407.526,0
29,2009,1453.431,0
29,2010,1248.529,0
29,2011,1439.49,0
29,2012,1503.347,0
29,2013,1440.575,0
29,2014,1666.083,0
106,1971,1468.889,0
106,1972,1501.3,0
106,1973,1538.39,0
106,1974,1577.105,0
106,1975,1610.232,0
106,1976,1644.051,0
106,1977,1677.87,0
106,1978,1712.143,0
106,1979,1746.917,0
106,1980,1772.092,0
106,1981,1797.052,0
106,1982,1822.465,0
106,1983,1848.141,0
106,1984,1874.032,0
106,1985,1977.538,0
106,1986,2034.013,0
106,1987,2094.711,0
106,1988,2224.663,0
106,1989,2234.478,0
106,1990,2296.107,0
106,1991,2254.991,0
106,1992,2196.937,0
106,1993,2129.399,0
106,1994,2183.336,0
106,1995,2228.697,0
106,1996,2093.219,0
106,1997,1900.665,0
106,1998,1866.668,0
106,1999,1883.96,0
106,2000,1881.999,0
106,2001,1921.414,0
106,2002,1932.112,0
106,2003,2035.524,0
106,2004,2110.938,0
106,2005,2172.908,0
106,2006,2135.753,0
106,2007,2198.746,0
106,2008,2272.293,0
106,2009,2143.057,0
106,2010,2226.116,0
106,2011,2214.624,0
106,2012,2246.203,0
106,2013,2286.429,0
106,2014,2214.761,0
25,1971,5861.341,1
25,1972,6013.982,1
25,1973,6200.677,1
25,1974,6333.691,1
25,1975,6533.462,1
25,1976,6742.259,1
25,1977,6938.798,1
25,1978,7133.681,1
25,1979,7340.849,1
25,1980,7584.109,1
25,1981,7801.214,1
25,1982,8035.938,1
25,1983,8318.87,1
25,1984,8601.273,1
25,1985,8903.513,1
25,1986,9208.139,1
25,1987,9503.624,1
25,1988,9811.261,1
25,1989,10270.293,1
25,1990,10481.709,1
25,1991,10779.801,1
25,1992,11185.213,1
25,1993,11484.518,1
25,1994,11822.164,1
25,1995,12254.754,1
25,1996,12624.109,1
25,1997,12919.561,1
25,1998,13295.064,1
25,1999,13508.493,1
25,2000,13733.04,1
25,2001,14240.389,1
25,2002,14731.151,1
25,2003,15231.123,1
25,2004,15823.835,1
25,2005,16382.255,1
25,2006,16943.94,1
25,2007,17522.987,1
25,2008,18066.514,1
25,2009,18685.771,1
25,2010,19302.177,1
25,2011,20311.804,2
25,2012,25352.387,2
25,2013,26286.546,2
25,2014,27088.895,2
34,1971,1211.989,0
34,1972,1245.876,0
34,1973,1207.557,0
34,1974,1244.814,0
34,1975,1256.345,0
34,1976,1333.307,0
34,1977,1308.223,0
34,1978,1356.011,0
34,1979,1398.315,0
34,1980,1326.858,0
34,1981,1555.592,0
34,1982,1731.441,0
34,1983,1593.041,0
34,1984,1700.909,0
34,1985,1095.422,0
34,1986,1098.204,0
34,1987,1099.246,0
34,1988,929.63,0
34,1989,806.763,0
34,1990,945.239,0
34,1991,964.033,0
34,1992,952.275,0
34,1993,824.813,0
34,1994,821.126,0
34,1995,791.412,0
34,1996,790.451,0
34,1997,783.667,0
34,1998,899.526,0
34,1999,933.039,0
34,2000,906.447,0
34,2001,886.973,0
34,2002,937.073,0
34,2003,938.978,0
34,2004,999.071,0
34,2005,1013.201,0
34,2006,1006.18,0
34,2007,1015.323,0
34,2008,979.611,0
34,2009,982.847,0
34,2010,1021.959,0
34,2011,1019.891,0
34,2012,1051.215,0
34,2013,1023.362,0
34,2014,1028.281,0
36,1971,1139.544,0
36,1972,1136.129,0
36,1973,1084.166,0
36,1974,1080.347,0
36,1975,1081.182,0
36,1976,1059.742,0
36,1977,1041.921,0
36,1978,1030.199,0
36,1979,1027.684,0
36,1980,1056.126,0
36,1981,1016.176,0
36,1982,1133.063,0
36,1983,1202.117,0
36,1984,1375.085,0
36,1985,1343.078,0
36,1986,1355.18,0
36,1987,1474.091,0
36,1988,1526.101,0
36,1989,1503.128,0
36,1990,1379.33,0
36,1991,1420.569,0
36,1992,1225.213,0
36,1993,1275.951,0
36,1994,1318.123,0
36,1995,1250.273,0
36,1996,1375.247,0
36,1997,1226.289,0
36,1998,1329.503,0
36,1999,1338.111,0
36,2000,1401.054,0
36,2001,1320.566,0
36,2002,1324.458,0
36,2003,1277.18,0
36,2004,1297.451,0
36,2005,1264.16,0
36,2006,1277.14,0
36,2007,1457.705,0
36,2008,1607.467,0
36,2009,1417.382,0
36,2010,1355.935,0
36,2011,1604.535,0
36,2012,1694.985,0
36,2013,1699.361,0
36,2014,1791.897,0
116,1971,1254.892,0
116,1972,1294.219,0
116,1973,1331.474,0
116,1974,1392.418,0
116,1975,1560.391,0
116,1976,1900.439,0
116,1977,1964.42,0
116,1978,2093.834,0
116,1979,2054.563,0
116,1980,1912.451,0
116,1981,2147.68,0
116,1982,2249.54,0
116,1983,2140.146,0
116,1984,2182.884,0
116,1985,2008.121,0
116,1986,1650.616,0
116,1987,1799.07,0
116,1988,1641.557,0
116,1989,1654.572,0
116,1990,1692.471,0
116,1991,1717.533,0
116,1992,1748.195,0
116,1993,1733.922,0
116,1994,1753.713,0
116,1995,1791.869,0
116,1996,1823.881,0
116,1997,1852.059,0
116,1998,1852.347,0
116,1999,2006.125,0
116,2000,2124.508,0
116,2001,2289.529,0
116,2002,2327.827,0
116,2003,2400.438,0
116,2004,2397.311,0
116,2005,2495.859,0
116,2006,2637.137,0
116,2007,2333.882,0
116,2008,2491.509,0
116,2009,2211.957,0
116,2010,2268.342,0
116,2011,2248.118,0
116,2012,2170.135,0
116,2013,2061.785,0
116,2014,2064.022,0
38,1992,707.517,0
38,1993,707.517,0
38,1994,707.517,0
38,1995,730.394,0
38,1996,755.444,0
38,1997,779.243,0
38,1998,481.674,0
38,1999,496.097,0
38,2000,507.799,0
38,2001,531.273,0
38,2002,547.463,0
38,2003,563.678,0
38,2004,481.698,0
38,2005,499.775,0
38,2006,514.643,0
38,2007,529.902,0
38,2008,545.591,0
38,2009,561.519,0
38,2010,580.957,0
38,2011,593.375,0
38,2012,606.031,0
38,2013,619.285,0
38,2014,633.016,0
46,1971,486.388,0
46,1972,497.086,0
46,1973,508.19,0
46,1974,528.253,0
46,1975,544.631,0
46,1976,558.611,0
46,1977,581.908,0
46,1978,592.725,0
46,1979,605.965,0
46,1980,613.581,0
46,1981,639.405,0
46,1982,659.347,0
46,1983,677.856,0
46,1984,697.363,0
46,1985,717.023,0
46,1986,731.748,0
46,1987,744.572,0
46,1988,758.604,0
46,1989,769.483,0
46,1990,803.226,0
46,1991,830.789,0
46,1992,854.43,0
46,1993,872.598,0
46,1994,876.076,0
46,1995,903.826,0
46,1996,914.557,0
46,1997,929.779,0
46,1998,950.789,0
46,1999,972.673,0
46,2000,993.692,0
46,2001,1023.257,0
46,2002,1370.593,0
46,2003,1712.129,0
46,2004,2055.041,0
46,2005,2391.637,0
46,2006,2746.708,0
46,2007,3077.957,0
46,2008,3429.684,0
46,2009,3777.712,0
46,2010,4118.331,0
46,2011,3012.25,0
46,2012,2497.271,0
46,2013,4087.889,0
46,2014,3813.69,0
51,1971,1933.763,0
51,1972,1982.878,0
51,1973,2041.313,0
51,1974,2097.522,0
51,1975,2444.566,0
51,1976,2590.532,0
51,1977,2637.109,0
51,1978,2657.227,0
51,1979,2695.989,0
51,1980,2372.185,0
51,1981,2460.743,0
51,1982,2563.645,0
51,1983,2539.463,0
51,1984,2581.1,0
51,1985,2635.902,0
51,1986,2773.635,0
51,1987,2863.877,0
51,1988,2923.437,0
51,1989,3053.532,0
51,1990,3182.036,0
51,1991,3239.253,0
51,1992,3308.124,0
51,1993,3263.891,0
51,1994,3236.9,0
51,1995,3369.156,0
51,1996,3408.49,0
51,1997,3540.766,0
51,1998,3598.939,0
51,1999,4101.895,0
51,2000,4124.687,0
51,2001,4100.481,0
51,2002,4069.334,0
51,2003,4366.625,0
51,2004,4460.412,0
51,2005,4381.63,0
51,2006,4507.499,0
51,2007,4827.859,0
51,2008,4870.539,0
51,2009,5711.884,1
51,2010,6845.693,1
51,2011,7502.241,1
51,2012,7651.385,1
51,2013,8142.474,1
51,2014,8321.022,1
53,1971,1012.19,0
53,1972,1038.752,0
53,1973,1059.004,0
53,1974,1089.944,0
53,1975,1112.081,0
53,1976,1135.656,0
53,1977,1170.264,0
53,1978,1210.503,0
53,1979,1245.929,0
53,1980,1314.624,0
53,1981,1333.237,0
53,1982,1367.792,0
53,1983,1389.141,0
53,1984,1404.659,0
53,1985,1467.898,0
53,1986,1477.855,0
53,1987,1561.383,0
53,1988,1598.97,0
53,1989,1631.149,0
53,1990,1694.034,0
53,1991,1701.815,0
53,1992,1694.934,0
53,1993,1704.192,0
53,1994,1669.848,0
53,1995,1661.022,0
53,1996,1697.561,0
53,1997,1903.542,0
53,1998,1896.033,0
53,1999,1476.831,0
53,2000,1523.425,0
53,2001,1495.603,0
53,2002,1523.132,0
53,2003,1622.931,0
53,2004,1678.823,0
53,2005,1850.44,0
53,2006,1978.118,0
53,2007,2119.478,0
53,2008,2123.879,0
53,2009,2196.624,0
53,2010,2228.007,0
53,2011,2417.614,0
53,2012,2479.728,0
53,2013,2519.853,0
53,2014,2516.952,0
61,1971,37.232,0
61,1972,35.564,0
61,1973,45.836,0
61,1974,54.236,0
61,1975,60.155,0
61,1976,59.983,0
61,1977,72.127,0
61,1978,84.339,0
61,1979,108.463,0
61,1980,77.58,0
61,1981,69.964,0
61,1982,70.489,0
61,1983,70.489,0
61,1984,71.349,0
61,1985,72.758,0
61,1986,71.898,0
61,1987,245.283,0
61,1988,245.283,0
61,1989,245.283,0
61,1990,246.692,0
61,1991,100.492,0
61,1992,84.701,0
61,1993,76.101,0
61,1994,73.234,0
61,1995,75.288,0
61,1996,76.267,0
61,1997,78.24,0
61,1998,80.179,0
61,1999,82.071,0
61,2000,83.423,0
61,2001,84.861,0
61,2002,77.01,0
61,2003,70.622,0
61,2004,76.618,0
61,2005,551.056,0
61,2006,560.148,0
61,2007,530.047,0
61,2008,337.345,0
61,2009,316.136,0
61,2010,449.674,0
61,2011,332.977,0
61,2012,419.693,0
61,2013,452.253,0
61,2014,296.387,0
65,1971,277.026,0
65,1972,280.203,0
65,1973,250.944,0
65,1974,266.557,0
65,1975,253.6,0
65,1976,254.445,0
65,1977,233.918,0
65,1978,253.036,0
65,1979,222.04,0
65,1980,223.879,0
65,1981,224.285,0
65,1982,247.115,0
65,1983,235.127,0
65,1984,272.476,0
65,1985,252.249,0
65,1986,255.401,0
65,1987,256.069,0
65,1988,260.166,0
65,1989,309.637,0
65,1990,484.619,0
65,1991,485.259,0
65,1992,484.413,0
65,1993,472.64,0
65,1994,485.421,0
65,1995,483.42,0
65,1996,497.596,0
65,1997,510.295,0
65,1998,466.676,0
65,1999,481.272,0
65,2000,588.884,0
65,2001,500.36,0
65,2002,393.316,0
65,2003,396.106,0
65,2004,412.236,0
65,2005,411.631,0
65,2006,411.259,0
65,2007,404.778,0
65,2008,493.73,0
65,2009,534.02,0
65,2010,463.852,0
65,2011,499.358,0
65,2012,531.153,0
65,2013,535.054,0
65,2014,534.439,0
66,1971,0.931,0
66,1972,0.931,0
66,1973,0.931,0
66,1974,0.931,0
66,1975,0.931,0
66,1976,1.17,0
66,1977,0.693,0
66,1978,0.693,0
66,1979,0.693,0
66,1980,0.693,0
66,1981,0.931,0
66,1982,1.667,0
66,1983,1.906,0
66,1984,1.906,0
66,1985,1.906,0
66,1986,2.164,0
66,1987,3.54,0
66,1988,4.467,0
66,1989,3.607,0
66,1990,61.158,0
66,1991,61.029,0
66,1992,61.717,0
66,1993,62.319,0
66,1994,61.87,0
66,1995,62.214,0
66,1996,62.582,0
66,1997,64.616,0
66,1998,67.352,0
66,1999,68.488,0
66,2000,71.689,0
66,2001,73.514,0
66,2002,74.422,0
66,2003,73.747,0
66,2004,76.833,0
66,2005,76.939,0
66,2006,104.768,0
66,2007,111.862,0
66,2008,121.738,0
66,2009,130.96,0
66,2010,135.789,0
66,2011,141.052,0
66,2012,151.807,0
66,2013,156.353,0
66,2014,163.714,0
69,1971,4152.036,0
69,1972,4307.86,0
69,1973,4466.619,0
69,1974,4643.727,0
69,1975,4825.39,0
69,1976,5000.271,1
69,1977,5202.172,1
69,1978,5426.377,1
69,1979,5651.382,1
69,1980,5844.688,1
69,1981,6099.666,1
69,1982,6339.108,1
69,1983,6600.941,1
69,1984,6847.822,1
69,1985,7126.826,1
69,1986,7673.724,1
69,1987,7949.584,1
69,1988,8222.336,1
69,1989,8506.981,1
69,1990,8785.202,1
69,1991,9063.958,1
69,1992,9326.271,1
69,1993,9624.137,1
69,1994,9868.025,1
69,1995,10255.744,1
69,1996,10535.71,1
69,1997,10759.296,1
69,1998,11035.134,1
69,1999,11215.439,1
69,2000,11429.894,1
69,2001,11844.934,1
69,2002,12116.582,1
69,2003,12775.14,1
69,2004,13265.871,1
69,2005,13574.745,1
69,2006,13931.811,1
69,2007,14297.111,1
69,2008,14726.157,1
69,2009,15194.236,1
69,2010,15768.647,1
69,2011,16196.377,1
69,2012,16742.286,1
69,2013,17462.721,1
69,2014,19572.809,1
73,1971,11.035,0
73,1972,3.678,0
73,1973,23.541,0
73,1974,8.092,0
73,1975,8.092,0
73,1976,8.092,0
73,1977,0.736,0
73,1978,0.736,0
73,1979,2.943,0
73,1980,3.678,0
73,1981,3.678,0
73,1982,3.678,0
73,1983,1.471,0
73,1984,5.885,0
73,1985,5.885,0
73,1986,5.885,0
73,1987,5.885,0
73,1988,5.885,0
73,1989,5.885,0
73,1990,5.885,0
73,1991,5.885,0
73,1992,8.092,0
73,1993,3.678,0
73,1994,2.207,0
73,1995,6.621,0
73,1996,3.678,0
73,1997,0.0,0
73,1998,0.0,0
73,1999,0.0,0
73,2000,0.0,0
73,2001,0.0,0
73,2002,0.0,0
73,2003,0.0,0
73,2004,0.0,0
73,2005,0.0,0
73,2006,0.0,0
73,2007,0.0,0
73,2008,0.0,0
73,2009,0.0,0
73,2010,0.0,0
73,2011,0.0,0
73,2012,0.0,0
73,2013,0.0,0
73,2014,0.0,0
70,1990,863.811,0
70,1991,869.645,0
70,1992,795.642,0
70,1993,784.582,0
70,1994,1012.228,0
70,1995,959.873,0
70,1996,1057.512,0
70,1997,943.906,0
70,1998,858.68,0
70,1999,1047.794,0
70,2000,1106.532,0
70,2001,1013.308,0
70,2002,884.394,0
70,2003,1039.452,0
70,2004,1121.84,0
70,2005,1103.35,0
70,2006,1076.174,0
70,2007,1098.902,0
70,2008,874.294,0
70,2009,882.34,0
70,2010,959.013,0
70,2011,1219.727,0
70,2012,1223.215,0
70,2013,1129.685,0
70,2014,1146.732,0
74,1971,168.486,0
74,1972,168.767,0
74,1973,142.335,0
74,1974,177.598,0
74,1975,177.502,0
74,1976,177.741,0
74,1977,180.382,0
74,1978,179.45,0
74,1979,181.41,0
74,1980,180.479,0
74,1981,180.025,0
74,1982,162.825,0
74,1983,155.085,0
74,1984,157.45,0
74,1985,157.45,0
74,1986,155.539,0
74,1987,160.078,0
74,1988,159.456,0
74,1989,152.958,0
74,1990,145.722,0
74,1991,153.915,0
74,1992,167.847,0
74,1993,170.76,0
74,1994,185.817,0
74,1995,181.42,0
74,1996,191.892,0
74,1997,202.617,0
74,1998,195.364,0
74,1999,158.674,0
74,2000,172.509,0
74,2001,168.145,0
74,2002,205.122,0
74,2003,271.984,0
74,2004,264.374,0
74,2005,263.717,0
74,2006,237.448,0
74,2007,229.024,0
74,2008,192.247,0
74,2009,193.339,0
74,2010,213.577,0
74,2011,212.206,0
74,2012,232.586,0
74,2013,256.217,0
74,2014,166.57,0
75,1971,97.024,0
75,1972,101.227,0
75,1973,105.43,0
75,1974,109.633,0
75,1975,113.836,0
75,1976,117.561,0
75,1977,121.287,0
75,1978,125.036,0
75,1979,125.036,0
75,1980,125.036,0
75,1981,125.036,0
75,1982,125.036,0
75,1983,125.036,0
75,1984,125.036,0
75,1985,125.036,0
75,1986,125.036,0
75,1987,125.036,0
75,1988,125.036,0
75,1989,125.036,0
75,1990,125.036,0
75,1991,125.036,0
75,1992,125.036,0
75,1993,125.036,0
75,1994,125.036,0
75,1995,125.036,0
75,1996,127.782,0
75,1997,130.6,0
75,1998,133.489,0
75,1999,136.426,0
75,2000,139.555,0
75,2001,142.755,0
75,2002,144.498,0
75,2003,146.169,0
75,2004,147.865,0
75,2005,149.608,0
75,2006,151.447,0
75,2007,153.333,0
75,2008,155.005,0
75,2009,156.104,0
75,2010,156.39,0
75,2011,155.769,0
75,2012,154.408,0
75,2013,152.713,0
75,2014,151.232,0
87,1985,76.798,0
87,1986,76.798,0
87,1987,76.798,0
87,1988,76.798,0
87,1989,76.798,0
87,1990,76.798,0
87,1991,76.798,0
87,1992,79.735,0
87,1993,82.696,0
87,1994,82.696,0
87,1995,82.696,0
87,1996,82.696,0
87,1997,85.634,0
87,1998,85.634,0
87,1999,85.634,0
87,2000,132.128,0
87,2001,150.993,0
87,2002,168.211,0
87,2003,168.211,0
87,2004,168.211,0
87,2005,168.211,0
87,2006,168.211,0
87,2007,179.434,0
87,2008,180.413,0
87,2009,181.392,0
87,2010,182.372,0
87,2011,183.088,0
87,2012,183.804,0
87,2013,191.831,0
87,2014,202.436,0
80,1971,781.068,0
80,1972,803.508,0
80,1973,782.471,0
80,1974,809.197,0
80,1975,796.54,0
80,1976,810.682,0
80,1977,858.697,0
80,1978,882.569,0
80,1979,914.636,0
80,1980,927.237,0
80,1981,903.972,0
80,1982,886.974,0
80,1983,898.921,0
80,1984,908.708,0
80,1985,938.323,0
80,1986,970.69,0
80,1987,1007.046,0
80,1988,1034.55,0
80,1989,1071.37,0
80,1990,1096.895,0
80,1991,1178.149,0
80,1992,1169.134,0
80,1993,1140.853,0
80,1994,1189.872,0
80,1995,1192.41,0
80,1996,1326.96,0
80,1997,1353.556,0
80,1998,1342.094,0
80,1999,1274.311,0
80,2000,1284.034,0
80,2001,1322.036,0
80,2002,1330.851,0
80,2003,1397.449,0
80,2004,2463.714,0
80,2005,2271.36,0
80,2006,2116.704,0
80,2007,1980.989,0
80,2008,1836.344,0
80,2009,1821.456,0
80,2010,1864.854,0
80,2011,1691.765,0
80,2012,1616.904,0
80,2013,1738.131,0
80,2014,1671.919,0
85,1971,6396.063,1
85,1972,6553.969,1
85,1973,6731.853,1
85,1974,6865.49,1
85,1975,7006.606,1
85,1976,7139.195,1
85,1977,7270.055,1
85,1978,7390.898,1
85,1979,7524.398,1
85,1980,7640.828,1
85,1981,7774.782,1
